rejection.Risk,Lower.CI,Upper.CI,SSVS_results,rejection.Risk_Noise,rejection.interaction,rejection.SDIR,SDIR
Reject,0.08992649745114498,0.6380232229126279,"Gender, Age, ProgVar",Reject,Reject,Reject,1.123291128709415
Reject,0.125977526171268,0.6611532260329729,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8882925455098845
Reject,0.044446371410165386,0.6068065699833044,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9926062727184891
Reject,0.23128291658722655,0.7653689461008861,"Gender, Age, ProgVar",Reject,Reject,Reject,1.221380680913265
Reject,0.21131316364565325,0.7741173511938564,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9589118924764425
Accept,-0.10516393020421114,0.5463191485123081,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9502648067143974
Reject,0.10517760663160886,0.7076762980325088,"Gender, Age, ProgVar",Reject,Reject,Reject,1.263497956396353
Accept,-0.01597556650361423,0.59443241446399675,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8549029094611127
Accept,-0.3422225157838893,0.2975959022112881,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6372409100753994
Accept,-0.13334694776265332,0.4935117609955807,"Gender, Age, ProgVar",Reject,Reject,Accept,0.1585689033058501
Accept,-0.17628624313336955,0.43764431478362487,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5846782429338591
Accept,-0.053196708299580876,0.5449072012679071,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9354092092215683
Reject,0.2116948464657867,0.9166434295357229,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0203645910567578
Accept,-0.2344917186744071,0.4200975646677386,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6498025040941727
Reject,0.12544652880822318,0.6494213123464433,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0186745436905873
Reject,0.10151957628732428,0.7184101310097053,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6097146683066131
Reject,0.06900466320176754,0.7462644173490434,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0100121486086904
Reject,0.11452903326552352,0.6667207699795057,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6969843007880641
Reject,0.31379055838527314,0.8647288585576679,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0829083785917761
Reject,0.017160390557730276,0.7037804909434708,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1646143390304013
Reject,0.25876424091561817,0.8976756852487593,"Gender, Age, ProgVar",Reject,Reject,Reject,1.3103196171040121
Reject,0.3867553214072077,1.0008711394532153,"Gender, Age, ProgVar",Reject,Reject,Reject,1.4626048419216149
Reject,0.04785358198318701,0.6079938661666427,"Gender, Age, ProgVar",Reject,Reject,Reject,1.332837383625685
Reject,0.10271953402809744,0.7648519850613685,"Gender, Age, ProgVar",Accept,Reject,Accept,0.2977125917571244
Accept,-0.0411022170091995,0.5332425836508019,"Gender, Age, ProgVar",Accept,Reject,Accept,0.7820632184338413
Reject,0.0443841588805156,0.5982469083275306,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8288519548316372
Reject,0.06675227393421121,0.5995869304929263,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6923816681032888
